,LOC_GUID,ADDR_GUID,APT_NO_LABEL,CIVIC_NO,CIVIC_NO_SUFFIX,OFFICIAL_STREET_NAME,OFFICIAL_STREET_TYPE,OFFICIAL_STREET_DIR,PROV_CODE,CSD_ENG_NAME,CSD_FRE_NAME,CSD_TYPE_ENG_CODE,CSD_TYPE_FRE_CODE,MAIL_STREET_NAME,MAIL_STREET_TYPE,MAIL_STREET_DIR,MAIL_MUN_NAME,MAIL_PROV_ABVN,MAIL_POSTAL_CODE,BG_DLS_LSD,BG_DLS_QTR,BG_DLS_SCTN,BG_DLS_TWNSHP,BG_DLS_RNG,BG_DLS_MRD,BG_X,BG_Y,BU_N_CIVIC_ADD,BU_USE
20,3fde4658-fb91-4716-8f81-165ad019bedf,69a0e899-6143-424a-b928-119f6b66a97e,,328,,Train Station,RD,,11,Borden,Borden,FD,FD,,,,BORDEN-CARLETON,PE,C0B1X0,,,,,,,,,,1
21,878439e8-c633-4296-8eba-be2c97c67559,bbcbc881-362e-47c3-801a-8386b57ff468,,4590,,Union - RTE 152,RD,,11,Miminegash,Miminegash,FD,FD,UNION,RD,,ST LOUIS,PE,C0B1Z0,,,,,,,8261000.8176,1647939.5877,,1
22,af9158bd-1bfc-4275-bbe7-37f95cd60c11,8013da4b-1078-4003-a6d2-f64c5f548098,,33,,Conamore,DR,,11,Charlottetown,Charlottetown,CY,CY,CONAMORE,DR,,CHARLOTTETOWN,PE,C1A8S8,,,,,,,8364616.5556,1621363.618,,1
23,f18da870-6a4f-4fbc-a44c-01ab1af824e5,056195ec-cd6b-411e-8113-281bf4347140,,162,,Pine Tree,LANE,,11,Morell,Morell,FD,FD,,,,MORELL,PE,C0A1S0,,,,,,,8381910.4302,1649787.7873,,1
24,85e549a4-c359-4af1-ba81-2192c2a26d41,f2c4f5a6-2c83-4817-8ab0-45553c78b426,,455,,Drummond Rd - Rte 113,,,11,,,,,DRUMMOND RD - RTE 113,,,SOUTH FREETOWN,PE,C0B1M0,,,,,,,,,RR 104,1
25,ccbbaac5-9a7b-4819-9599-74961d7b96be,6cc4e84d-6010-4309-ac02-0c396018d0b7,,240,,McIntosh,RD,,11,Tyne Valley,Tyne Valley,FD,FD,MACINTOSH,RD,,RICHMOND,PE,C0B1Y0,,,,,,,8298804.7592,1623047.9323,RR 101,1
26,371241af-fbc4-49b1-8cc5-96a21ec8a159,cac16005-15a1-4b21-bcfc-2b2cfc2f0aef,,839,,Wood Islands - RTE 315,RD,,11,Three Rivers,Three Rivers,T,T,WOOD ISLANDS RD - RTE 315,,,KILMUIR,PE,C0A1R0,,,,,,,8405065.9964,1621793.6216,,1
27,0acfb1c8-da7f-4450-b5bd-757becd4e319,cf4f888f-3548-44e1-92fa-0d19d4e80389,4,50,,Sydney,ST,,11,Charlottetown,Charlottetown,CY,CY,SYDNEY,ST,,CHARLOTTETOWN,PE,C1A1G2,,,,,,,8367128.7755,1617524.3678,,1
28,654fdcdf-35df-42a1-84be-1e632196df5d,d8f307bd-4627-4783-ac48-0115e657c83a,,17409,,12,RTE,,11,Alberton,Alberton,FD,FD,RTE 12,,,TIGNISH,PE,C0B2B0,,,,,,,8276057.2346,1654375.3157,RR 1,1
29,1bc9501e-b1c9-4f3f-bd62-895b450ccf01,295004a7-18de-430d-ab99-6dd51d81bdc9,,114,,Gaudet,CRES,,11,Summerside,Summerside,CY,CY,GAUDET,CRES,,SUMMERSIDE,PE,C1N5E1,,,,,,,8315982.0449,1613322.3483,,1
30,5a2b596a-f9fd-4766-8493-74262c6c2e31,288647a3-53a7-4a78-8461-532c2d06ee6e,,21,,Somerset,ST,,11,Kinkora,Kinkora,RM,RM,SOMERSET,ST,,KINKORA,PE,C0B1N0,,,,,,,8329146.2959,1611023.5272,,1
31,23508aa7-3731-4509-b4e8-6a52f7ee408e,5be16f38-d48b-4df9-ba6e-f76eb92f3c74,,797,,Victoria - RTE 116,RD,,11,Victoria,Victoria,RM,RM,VICTORIA,RD,,VICTORIA,PE,C0A1J0,,,,,,,8341935.5208,1603335.3693,,2
32,60ae267f-6bbd-456d-9dec-12fb402a97cc,1b98c06b-0140-467d-80cf-358455f9d7a6,6,201,,Maceachern,ST,,11,Summerside,Summerside,CY,CY,MACEACHERN,ST,,SUMMERSIDE,PE,C1N6B1,,,,,,,8313542.4958,1612893.5803,,1
33,1adb439e-f45d-4e9b-84e5-5fb610f7f5c7,33a42f88-84ff-4b78-9583-c6e1960c02d9,30,501,,Queen,ST,,11,Charlottetown,Charlottetown,CY,CY,QUEEN,ST,,CHARLOTTETOWN,PE,C1A7W6,,,,,,,8365358.244,1618897.9898,,1
34,0f71394d-f5bf-414f-9876-93acc3b57d15,fd0e1dc5-7acc-4bd7-a6ab-2b4b9f803a0c,,22,,Montague,LANE,,11,Wellington,Wellington,FD,FD,,,,WELLINGTON STATION,PE,C0B2E0,,,,,,,8292888.8598,1602941.7622,,1
35,91d1a4fb-4b0f-4e91-8445-1639a4e1fa60,586e5c47-0920-4365-a9ae-0634034a7edc,,75,,Memory,RD,,11,Victoria,Victoria,FD,FD,MEMORY,RD,,VICTORIA,PE,C0A1J0,,,,,,,8341721.1249,1604434.4184,,1
36,8db0b8e4-07ac-4ebb-a075-7a652c8fff04,70e20156-a5b0-4177-90a2-82fdf6af688c,,877,,Rte 20,,,11,,,,,RTE 20,,,INDIAN RIVER,PE,C0B1M0,,,,,,,,,RR 101,1
37,759088b0-8594-4917-8a13-f58c5adae89d,391843bd-9426-455c-8812-c5078b64a0ab,,62,,MacLaughlan,HGHLDS,,11,North Shore,North Shore,RM,RM,MACLAUCHLAN,HGHLDS,,STANHOPE,PE,C0A1P0,,,,,,,8359568.989,1634922.5774,RR 101,1
38,93a45887-60f9-44c8-a538-88817d7da692,c287d2ba-fc80-4a84-94da-ef712f199d44,,9,,Ferne,AVE,,11,Charlottetown,Charlottetown,CY,CY,FERNE,AVE,,CHARLOTTETOWN,PE,C1E1T9,,,,,,,8361389.2007,1621525.6525,,2
39,04c5b200-9283-4825-be36-d13ce94e5e33,b7f9ca65-f32d-4b0d-9418-e3db7d81f3c0,,90,,Maple,AVE,,11,Charlottetown,Charlottetown,CY,CY,MAPLE,AVE,,CHARLOTTETOWN,PE,C1A6G1,,,,,,,8365213.6056,1621018.1539,,1
40,37766502-b00e-449c-8f8a-189648be0c30,f3b850bd-7c4b-458c-bedd-5eb49b125966,,17832,,12,RTE,,11,Tignish,Tignish,FD,FD,RTE 12,,,TIGNISH,PE,C0B2B0,,,,,,,8275676.5505,1656370.0796,RR 1,1
41,21d5f925-910e-4266-85dd-4aac5200b673,2e89aa72-4213-4729-9a07-31e966800015,,343,,Shore,RD,,11,Three Rivers,Three Rivers,T,T,,,,CARDIGAN,PE,C0A1G0,,,,,,,8402711.3507,1634864.4619,,1
42,6dd7a31b-17c9-4bae-b5b2-d65591d381d7,2e62006b-d0eb-4c01-b6cf-aa99a6f8cf70,,412,,Moorehead,RD,,11,O'Leary,O'Leary,FD,FD,,,,COLEMAN,PE,C0B1H0,,,,,,,8275661.0497,1631242.3328,,1
43,3277a381-01a7-48f5-bc53-cbebf07738d1,fb6d65cb-3302-43cd-bb65-50497aabe7b9,,33,,Churchill,AVE,,11,Charlottetown,Charlottetown,CY,CY,CHURCHILL,AVE,,CHARLOTTETOWN,PE,C1A1Z1,,,,,,,8366441.1003,1617590.4355,,1
44,82d13ec2-462c-4bd2-8572-13b78d82be0f,9a23ad04-3c8b-412b-be90-a14244feb374,15,261,,Brackley Point,RD,,11,Charlottetown,Charlottetown,CY,CY,BRACKLEY POINT,RD,,CHARLOTTETOWN,PE,C1E2A3,,,,,,,8364306.9576,1622280.4189,,1
45,bff4d2b9-0841-40ff-b240-e3c42eac4a0b,f1a24c1e-31c9-4c60-8c73-cdecf06b73d3,,9,,Water,ST,,11,Three Rivers,Three Rivers,T,T,,,,GEORGETOWN,PE,C0A1L0,,,,,,,8411145.0566,1632673.2204,,1
46,b5b135bd-403d-46b3-84d5-e3e4a877f9fd,1fb02a9c-d23b-40ee-a453-7383e535ec3f,,46,,Waters Edge,LANE,,11,Cornwall,Cornwall,T,T,WATERS EDGE,LANE,,CORNWALL,PE,C0A1H4,,,,,,,8361897.1357,1613957.4673,,1
47,5a8722f2-8aaa-45fc-8947-772e8e94f6c8,0fb44d66-1f35-4eb3-bd28-fc7763186f0a,,7521,,Trans Canada - RTE 1,HWY,,11,Vernon River,Vernon River,FD,FD,TRANS CANADA HWY - RTE 1,,,VERNON BRIDGE,PE,C0A2E0,,,,,,,8387092.633,1620381.0734,RR 106,2
48,f91779f8-68ca-4bdf-ae12-bc33cdc0d385,b2b354b0-e73e-4d8b-83d2-e5db303bdc27,,9,,Cherry,LANE,,11,Stratford,Stratford,T,T,CHERRY,LANE,,STRATFORD,PE,C1B1M4,,,,,,,8369003.4373,1616264.95,,2
49,129c4e15-4e84-47a9-a62a-c51515d457f8,4feca3ab-4e75-4fb7-84bf-9162a7ea0d17,,21,,Lyne,AVE,,11,Charlottetown,Charlottetown,CY,CY,LYNE,AVE,,CHARLOTTETOWN,PE,C1E1V1,,,,,,,8361362.3296,1621696.2841,,1
50,a1df5dc3-27e8-4d9f-82bc-4b0cef636a87,bad17802-78a0-408b-9e33-091dbfc6473c,108,26,,Pate Garden,DR,,11,O'Leary,O'Leary,T,T,PATE GARDEN,DR,,O'LEARY,PE,C0B1V0,,,,,,,8267739.9411,1629345.0033,RR 103,1
51,49828621-dde0-40dd-b5d4-edd0c0dc90e6,f8a80ffb-ecf2-402b-a0b0-5eb58f0b7060,,683,,Clark,RD,,11,Tignish,Tignish,FD,FD,CLARK,RD,,TIGNISH,PE,C0B2B0,,,,,,,8269660.5647,1655876.5328,RR 3,1
52,16d7fcaa-d130-4a88-be59-52d0e6a31487,8aeaf3aa-11f2-443a-b9c1-8f5378906a16,,342,,Canadian - RTE 168,RD,,11,Lot 11 and Area,Lot 11 and Area,RM,RM,CANADIAN,RD,,COLEMAN,PE,C0B1H0,,,,,,,8281402.3044,1635417.0334,RR 102,2
53,abb3cbe6-e55b-44d1-aafe-f2b19c396b8d,dfb3e17f-6bb7-409f-b806-a14013b9a601,,603,,Tory,RD,,11,Lot 11 and Area,Lot 11 and Area,RM,RM,TORY,RD,,COLEMAN,PE,C0B1H0,,,,,,,8280281.1923,1633257.0447,RR 102,1
54,5da03a7d-6839-4a00-8849-6a141cad100d,503fe4f9-43e5-4d10-a2c4-94e872e967c4,,190,,Fitzroy,ST,,11,Summerside,Summerside,CY,CY,FITZROY,ST,,SUMMERSIDE,PE,C1N1H5,,,,,,,8313016.5861,1611648.2023,,1
55,c953f283-a44b-4d13-8a15-435f611a03e9,34bea899-4677-4ca5-8b71-9c0690a114c8,,94,,Stockman,DR,,11,Charlottetown,Charlottetown,CY,CY,,,,CHARLOTTETOWN,PE,C1E0J7,,,,,,,8360527.0526,1622117.3975,,1
56,e9e8503c-03f7-4459-91ec-e88a372428ba,37888fa0-2c1f-483f-bcd1-b11a38c2d913,25,17,,Longworth,AVE,,11,Charlottetown,Charlottetown,CY,CY,LONGWORTH,AVE,,CHARLOTTETOWN,PE,C1A5A3,,,,,,,8366903.4574,1618610.3815,,1
57,aafa3292-b96e-4915-b324-e866bd232c7b,0ebb8f3e-ed9d-494d-95aa-cdfe2caaa1df,,135,,Chandler,AVE,,11,Summerside,Summerside,CY,CY,CHANDLER,AVE,,SUMMERSIDE,PE,C1N2J7,,,,,,,8313088.133,1613044.0087,,1
58,12347425-b3a4-41ce-ab1e-70077b1d4529,a01d550e-0c53-4b06-8992-aead15acf9e1,,4,,High,ST,,11,Charlottetown,Charlottetown,CY,CY,HIGH,ST,,CHARLOTTETOWN,PE,C1A5W8,,,,,,,8366174.7425,1619875.7311,,1
59,f1f65e93-1b92-4639-9d4f-9500868ab331,01222c2b-4d61-46ac-959d-e14eb779b004,,2916,,14,RTE,,11,O'Leary,O'Leary,FD,FD,RTE 14,,,GLENWOOD,PE,C0B1V0,,,,,,,8265041.5471,1620723.9798,RR 2,2
60,964dc155-b850-4b84-a374-65eb187d7688,9d7ae491-238d-4c53-9fe6-e38b99842633,15,50,,Nicholas,LANE,,11,Charlottetown,Charlottetown,CY,CY,NICHOLAS,LANE,,CHARLOTTETOWN,PE,C1E3J5,,,,,,,8362894.965,1619397.3424,,1
61,0413a52b-285d-4bc6-84e1-7019a1312f24,8fc94c0e-c4c8-429f-a56e-2eaee248f0e2,,8,,George Adams,RD,,11,Malpeque Bay,Malpeque Bay,RM,RM,GEORGE ADAMS,RD,,SEA VIEW,PE,C0B1M0,,,,,,,8319347.8429,1632390.9172,,1
62,f4820b7e-071b-408a-a884-5753b002242b,37e7cc69-5bb8-477f-9711-c1e0cc6c574b,,134,,Gillespie,AVE,,11,Summerside,Summerside,CY,CY,GILLESPIE,AVE,,SUMMERSIDE,PE,C1N0A7,,,,,,,8314258.6379,1613260.8059,,1
63,8419bd92-47d3-4e6f-bb29-fa9f6b15be30,928f04b8-3050-4346-a259-afdc4e02db70,,18,,Devon,CRT,,11,Charlottetown,Charlottetown,CY,CY,DEVON,CRT,,CHARLOTTETOWN,PE,C1A1V4,,,,,,,8365465.3853,1617075.7449,,1
64,89e71b8b-15a9-4b25-baf2-f7a4ed4fc196,03d0c6c1-533f-49e4-90d6-3ee670bf7882,,71,,Osprey,PL,,11,New Glasgow,New Glasgow,FD,FD,OSPREY,PL,,BRACKLEY BEACH,PE,C1E2V8,,,,,,,8354730.7841,1633707.1794,,1
65,dea0d4f0-b345-4556-8e7a-09259a8e12e9,df47aa07-5303-4cb3-a856-71b2b7b67f17,,9526,,Main ST S - RTE 4,,,11,Murray River,Murray River,RM,RM,,,,MURRAY RIVER,PE,C0A1W0,,,,,,,8414727.6143,1613033.6891,PO BOX 84,1
66,0dab5fd9-24bf-433e-8f12-c5dfd55159de,a8b6912a-078c-46fe-b48c-318330c4b9f3,,18,,Laughlin,ST,,11,Miscouche,Miscouche,RM,RM,,,,MISCOUCHE,PE,C0B1T0,,,,,,,8305765.1128,1613823.8449,,1
67,f8dbbdca-9379-48ec-82f8-389e778833df,63668968-342c-42a8-ad63-2e751a9d418e,,38,B,St Peters,RD,,11,Charlottetown,Charlottetown,CY,CY,ST. PETERS,RD,,CHARLOTTETOWN,PE,C1A5N5,,,,,,,8366719.2735,1619528.9219,,2
68,9d0fed68-faf1-425b-b5d0-6d9e4ef1602d,a6232e28-dc0c-4646-8922-79fdcbb4d728,,266,,Diversion,RD,,11,Central Prince,Central Prince,RM,RM,DIVERSION,RD,,MOUNT PLEASANT,PE,C0B1J0,,,,,,,8287081.9429,1624360.1929,,2
69,478a7993-c4c3-4efa-a0e7-0228dd2062b6,ae4ecd7d-092d-4d5e-a7eb-0e31b7fb6102,,3776,,19,RTE,,11,West River,West River,RM,RM,RTE 19,,,CUMBERLAND,PE,C0A1H2,,,,,,,8368069.3481,1610450.8828,,1
70,e335f84a-5f5d-48b5-a6e9-ae0fa8bf7778,ba8e02a5-b07a-4b65-b088-afae55e4a179,,262,,Boswell,CRES,,11,Summerside,Summerside,CY,CY,BOSWELL,CRES,,SUMMERSIDE,PE,C1N2M9,,,,,,,8312475.3704,1613187.9585,,1
71,3a712b5e-5f02-4fe0-ab4e-7376471f2352,e8b40177-daf1-48d1-89d3-17d1e895b6d3,,2605,,10,RTE,,11,Borden-Carleton,Borden-Carleton,T,T,HIGHWAY 10,,,BORDEN-CARLETON,PE,C0B1X0,,,,,,,8327819.0949,1602071.3687,RR 101,1
72,22a6f56b-4f01-4c29-b024-6ae0d9e6a72e,3e981b0b-27b6-4f92-9d59-5b6c35c3f54f,,1,,Lilac,AVE,,11,Charlottetown,Charlottetown,CY,CY,LILAC,AVE,,CHARLOTTETOWN,PE,C1A6L1,,,,,,,8365250.5373,1621392.6151,,2
73,b9707a68-c831-4e9f-9080-bc402630e4c8,324d8255-e38a-47e0-8fb1-4c85a0638282,,40,,Keaton,DR,,11,Charlottetown,Charlottetown,CY,CY,KEATON,DR,,CHARLOTTETOWN,PE,C1E3M5,,,,,,,8361199.32,1621629.5841,,1
74,002ea981-d7c7-4bd0-8df4-f00c44a2bb23,5649188a-bfd5-4fb1-9b16-4906efdf0d07,,15,,Strights,LANE,,11,Kinkora,Kinkora,FD,FD,STRAIGHTS,RD,,ALBANY,PE,C0B1A0,,,,,,,8321491.4839,1603653.9931,,1
75,818e5cbf-6f31-47cb-860b-7e586049f0b2,c858e4dd-202a-4a1c-8ee9-aa13039a518f,,4986,,A. A. MacDonald - RTE 4,HWY,,11,Three Rivers,Three Rivers,T,T,A A MACDONALD HWY - RTE 4,,,BRUDENELL,PE,C0A1R0,,,,,,,8402568.0014,1629648.8745,,3
76,ccb7e382-5da5-482e-80b5-5517ddf1e96d,a25e0a62-7ef5-4dd1-919e-e44be5460e75,,15,,Robinson,CRT,,11,Malpeque Bay,Malpeque Bay,RM,RM,ROBINSON,CRT,,DARNLEY,PE,C0B1M0,,,,,,,8315003.671,1633604.4888,,1
77,98bdb78f-11ad-4759-a19b-95b29425ec31,e53b4ac4-742e-4938-b3ee-59e02ddd2346,,57,,Windymere,DR,,11,Charlottetown,Charlottetown,CY,CY,WINDYMERE,DR,,CHARLOTTETOWN,PE,C1E1V2,,,,,,,8361367.5238,1621805.0188,,2
78,36ad5eb1-71f3-4cd8-88ef-658587051ad4,8e4ae09f-efae-4929-a6c3-9a989bd47f07,,8,,McQuaid,CRT,,11,Summerside,Summerside,CY,CY,MCQUAID,CRT,,SUMMERSIDE,PE,C1N6C7,,,,,,,8310559.4035,1612655.9119,,2
79,5ba5733e-915c-440d-827a-7212104c5096,4dbee508-db67-4668-b087-e58396b41f6c,,845,,Goodwin - RTE 179,RD,,11,Wellington,Wellington,FD,FD,GOODWIN RD - RTE 179,,,WELLINGTON,PE,C0B2E0,,,,,,,8293077.7054,1611561.4145,RR 101,1
80,d02c166b-bb23-4171-920e-4387adab81a8,b4f9d464-6107-4ef9-87dc-e7363d6b1319,,8,,Juniper,DR,,11,Charlottetown,Charlottetown,CY,CY,JUNIPER,DR,,CHARLOTTETOWN,PE,C1A6K1,,,,,,,8365713.0571,1620767.2342,,1
81,82ff7257-9bdd-4591-9ec2-a671f5cae7da,14e92f8d-fc84-48c6-a88b-ec0473256f7b,,1112,,20,RTE,,11,Malpeque Bay,Malpeque Bay,RM,RM,RTE 20,,,INDIAN RIVER,PE,C0B1M0,,,,,,,8317352.0441,1624955.3524,RR 101,1
82,3f167b6a-10bd-4f97-97ee-3afdb8c519df,79091ade-83ed-4196-99d2-8266321db425,,57,,Lady Slipper,DR,N,11,Miscouche,Miscouche,RM,RM,LADY SLIPPER,DR,N,MISCOUCHE,PE,C0B1T0,,,,,,,8305544.6699,1613562.6423,RR 1,1
83,ca6c9faf-ca85-4a27-9a52-f5c9f4a0bf35,63a81ab1-baf6-4104-b056-d57d63888e7c,,140,,Cambridge - RTE 17A,RD,,11,"Murray River, Part 1","Murray River, Part 1",FD,FD,CAMBRIDGE RD - RTE 17A,,,CAMBRIDGE,PE,C0A1R0,,,,,,,8417998.6869,1621388.4969,,1
84,e56bc4b8-69b2-4d66-a8a2-51056b503287,00d92f0b-9c69-4b0f-b865-766b36f3db32,,1320,,Nodd - RTE 113,RD,,11,Kinkora,Kinkora,FD,FD,,,,KINKORA,PE,C0B1N0,,,,,,,8328839.0304,1615342.495,,1
85,04d66bb1-93d4-4eb0-a899-ae58b142ab88,71a0bcd3-301f-4b4e-b77d-a126cb3c3767,,420,,Monaghan - RTE 213,RD,,11,Vernon River,Vernon River,FD,FD,MONAGHAN,RD,,VERNON BRIDGE,PE,C0A2E0,,,,,,,8385534.8822,1624848.6211,RR 106,1
86,c59edb01-a813-4ea7-b117-8b7b2321889a,7fc45346-8061-4c3d-87bc-59a315269468,,876,,Bannockburn - RTE 247,RD,,11,Clyde River,Clyde River,RM,RM,BANNOCKBURN RD - RTE 247,,,CLYDE RIVER,PE,C0A1H3,,,,,,,8358120.1897,1612826.9752,,1
87,13c7e559-fce1-43d9-a612-e6d43c43e92f,0ffc84ca-7321-4196-99bf-fbb59445d972,,373,,Church,ST,,11,Tignish,Tignish,T,T,,,,TIGNISH,PE,C0B2B0,,,,,,,8268574.9798,1661461.9477,PO BOX 700,1
88,3059a466-7e37-4661-8b4e-6afba31aec69,bb7a3118-eae4-4ad9-8aed-805699259eb3,18,175,,St Peters,RD,,11,Charlottetown,Charlottetown,CY,CY,ST. PETERS,RD,,CHARLOTTETOWN,PE,C1A5P6,,,,,,,8366362.9526,1620934.0179,,1
89,202c5a07-223f-4671-b364-d25870bf061c,287ff706-1080-4f14-a6c9-34b273475dd8,,138,,Mac,LANE,,11,North Shore,North Shore,RM,RM,MAC,LANE,,GRAND TRACADIE,PE,C0A1P0,,,,,,,8364910.5945,1637279.278,RR 2,2
90,424a6022-de9f-4bca-b976-ae6117abc901,67828264-f9ed-46b6-8a98-9c7510a3e1e9,,23,,King,ST,,11,Charlottetown,Charlottetown,CY,CY,KING,ST,,CHARLOTTETOWN,PE,C1A1B2,,,,,,,8367239.6465,1617516.5967,,1
