,LOC_GUID,ADDR_GUID,APT_NO_LABEL,CIVIC_NO,CIVIC_NO_SUFFIX,OFFICIAL_STREET_NAME,OFFICIAL_STREET_TYPE,OFFICIAL_STREET_DIR,PROV_CODE,CSD_ENG_NAME,CSD_FRE_NAME,CSD_TYPE_ENG_CODE,CSD_TYPE_FRE_CODE,MAIL_STREET_NAME,MAIL_STREET_TYPE,MAIL_STREET_DIR,MAIL_MUN_NAME,MAIL_PROV_ABVN,MAIL_POSTAL_CODE,BG_DLS_LSD,BG_DLS_QTR,BG_DLS_SCTN,BG_DLS_TWNSHP,BG_DLS_RNG,BG_DLS_MRD,BG_X,BG_Y,BU_N_CIVIC_ADD,BU_USE
13,4072b006-bfb8-4b36-87f6-bac4d71834ad,88437928-2b1c-4f72-a7ce-cde3a0d79e4b,287,287,,Wye,DR,,60,Watson Lake,Watson Lake,T,T,,,,WATSON LAKE,YT,Y0A1C0,,,,,,,4316280.729542,3200578.785897,PO BOX 114,1
14,172e1123-fb96-43fb-9c07-fe82b0cdb7c9,80ca2287-ed7d-44ae-a938-3d63e2be968e,102,2101,A,Centennial,ST,,60,Whitehorse,Whitehorse,CY,CY,CENTENNIAL,ST,,WHITEHORSE,YT,Y1A3Z6,,,,,,,4082126.433,3467257.1103,,1
15,864743cb-4ccf-4d37-bb28-c5af9574f6dd,349fc57e-5f74-493b-90ec-4b4032b117a2,,159,,Sybil,CIR,,60,Whitehorse,Whitehorse,CY,CY,SYBIL,CIR,,WHITEHORSE,YT,Y1A0R6,,,,,,,4084591.006629,3465860.123534,,1
16,24e342ee-2062-4368-8071-6e0a13ccc4ab,165abdb8-7fe8-4e8f-ad67-93b24e37cecb,,12,,Kodiak,PL,,60,Whitehorse,Whitehorse,CY,CY,KODIAK,PL,,WHITEHORSE,YT,Y1A6J4,,,,,,,4078788.202785,3458887.421544,,2
17,9e127f68-86bf-4372-8657-4f286da6f08b,5a3a880e-b7a6-4cd8-9f2d-49d9232037aa,,74,,Aksala,DR,,60,Whitehorse,Whitehorse,CY,CY,AKSALA,DR,,WHITEHORSE,YT,Y1A0L1,,,,,,,4084045.584183,3464977.821833,,1
18,fad5bad8-9cca-4c90-a484-b2c863f404b2,75770481-2d57-4bbe-a71f-dd1654adfb93,,104,,Taku,BLVD,,60,Tagish,Tagish,SÉ,SÉ,,,,TAGISH,YT,Y0B1T0,,,,,,,4081148.816309,3394298.716084,,1
19,eebfa4ef-59ce-4905-b139-c37936c8f0c9,b4b340ae-9e3d-4d3c-81ad-eb4987103cd9,,105,,Teslin,CRES,,60,Watson Lake,Watson Lake,T,T,,,,WATSON LAKE,YT,Y0A1C0,,,,,,,4315891.896778,3202447.00159,PO BOX 464,1
20,5aa0f9b0-951b-4114-b584-e7e108f8e255,2b0fa881-daeb-418f-a3ba-7f2fb42c2c90,,130,,Sybil,CIR,,60,Whitehorse,Whitehorse,CY,CY,SYBIL,CIR,,WHITEHORSE,YT,Y1A0R7,,,,,,,4084464.570985,3466030.190855,,1
21,7b8d8ccc-8170-4864-ac80-44da6de5c686,cceeb6ff-477d-4885-a9b2-934d56d7e9a4,,9,,Aquamarine,PL,,60,Whitehorse,Whitehorse,CY,CY,AQUAMARINE,PL,,WHITEHORSE,YT,Y1A6G8,,,,,,,4078509.626258,3459343.574078,,1
22,d6c93f0a-6e85-4321-8a32-295dec3f3a2d,d0e61a62-568c-44e3-bf86-936a4ac711c6,,2,,Juniper,DR,,60,Whitehorse,Whitehorse,CY,CY,JUNIPER,DR,,WHITEHORSE,YT,Y1A4W7,,,,,,,4083250.922759,3465317.734921,,1
23,8893c423-4625-4385-a14b-350243b37165,99ba76e0-07e7-4b9e-86c4-42fde8c74183,LOT 2 BLOCK 20 GROUP 6,109,,Tagish,AVE,,60,Carcross,Carcross,SÉ,SÉ,,,,CARCROSS,YT,Y0B1B0,,,,,,,4059382.839173,3400688.532736,,3
24,8cd6672f-ff20-45bb-8200-4a094ac4d3a1,5a57ce5c-d76e-468e-a4fe-b2a347074729,23,75,,Sybil,CIR,,60,Whitehorse,Whitehorse,CY,CY,SYBIL,CIR,,WHITEHORSE,YT,Y1A0R7,,,,,,,4082478.1618,3459000.427,,1
25,9e7f3027-fd99-441b-98c8-7b0bf2b61cf3,9d8b6c27-9d28-4ced-bd75-544c04c94d97,,122,,Alusru,WAY,,60,Whitehorse,Whitehorse,CY,CY,ALUSRU,WAY,,WHITEHORSE,YT,Y1A0C3,,,,,,,4079437.263245,3448998.257237,,2
26,4d68ffee-ff2e-4077-9807-14b6af226c75,64a78f01-8535-4964-85e5-3678756cb531,,31,,Lazulite,DR,,60,Whitehorse,Whitehorse,CY,CY,LAZULITE,DR,,WHITEHORSE,YT,Y1A6A5,,,,,,,4078947.4743,3459361.645887,,2
27,1d3c7e1a-921d-41d8-a7dd-3f73c60298bd,83ce79df-4ddd-4179-bda3-4c4df42a2d12,,57,,Levich,DR,,60,Whitehorse,Whitehorse,CY,CY,LEVICH,DR,,WHITEHORSE,YT,Y1A0A8,,,,,,,4078407.494001,3451172.295002,,3
28,355d1501-d0a5-4b98-b7b1-1004231bca02,7549cdd7-295c-47ed-8a57-60aae68ced63,113,200,,Lobird,RD,,60,Whitehorse,Whitehorse,CY,CY,LOBIRD,RD,,WHITEHORSE,YT,Y1A5V4,,,,,,,4078906.5816,3456886.738,,1
29,8e252a3d-da85-43d9-a491-5d76bf1ca9a7,b511da18-2702-46e7-93b3-14d888b52dc9,,231,,Keno,WAY,,60,Whitehorse,Whitehorse,CY,CY,KENO,WAY,,WHITEHORSE,YT,Y1A0S4,,,,,,,4083886.044324,3465879.010244,,1
30,7248ecf1-18db-4c90-bf8a-0a738306a813,344d5b4a-d71e-481a-89e7-90d66b010200,,707,C,Alexander,ST,,60,Whitehorse,Whitehorse,CY,CY,ALEXANDER,ST,,WHITEHORSE,YT,Y1A2M4,,,,,,,4082002.4573,3459596.8057,,1
31,b18d0029-2480-4391-ba66-b216740b8b38,fa8adfa9-2bb5-4205-ad85-1ab0be307f8a,,24,,Tay,ST,,60,Whitehorse,Whitehorse,CY,CY,TAY,ST,,WHITEHORSE,YT,Y1A4M6,,,,,,,4082842.249338,3456541.995094,,1
32,37cb0346-fe8f-4d91-932f-930cc17e157e,d8ad77ed-da37-466b-bc08-88e33ff89003,,408,,Kusawa,RD,,60,Whitehorse,Whitehorse,CY,CY,KUSAWA,RD,,WHITEHORSE,YT,Y1A3X5,,,,,,,4082132.869675,3468472.890692,,2
33,eef9717a-fc42-4405-b95d-49abbb21bd81,63a14667-9c93-4c6b-a5a9-6992f270c7d3,,32,,Beech,ST,,60,Whitehorse,Whitehorse,CY,CY,BEECH,ST,,WHITEHORSE,YT,Y1A4A6,,,,,,,4083057.56958,3467118.407082,,1
34,d47763c5-3abd-4282-81f0-4038ba0b8470,d4a4587a-7fda-4420-8ca0-f460b1f03b40,,123,,Rainbow,ST,,60,Haines Junction,Haines Junction,VL,VL,,,,HAINES JUNCTION,YT,,,,,,,,3985564.102152,3545398.042999,,1
35,d548f288-0c1f-42c5-94b4-653f0fea58e8,2af2230f-f7d9-45d4-b9e8-ef9f1fc48208,,125,,Falcon,DR,,60,Whitehorse,Whitehorse,CY,CY,FALCON,DR,,WHITEHORSE,YT,Y1A6C7,,,,,,,4078608.130424,3459498.748449,,1
36,131d53dc-0aa1-4058-91ae-e8ebcbd66552,a3b9c4ef-d5dc-4a55-bc55-3b89aebe5314,,46,,Valerie,CRES,,60,Whitehorse,Whitehorse,CY,CY,VALERIE,CRES,,WHITEHORSE,YT,Y1A6V9,,,,,,,4078446.264259,3458527.780865,,1
37,83d4fe80-8058-48db-9c08-70486374cbc4,772853a5-52d1-4cb8-8e7e-f360c66330c5,6,4161,,4th,AVE,,60,Whitehorse,Whitehorse,CY,CY,4TH,AVE,,WHITEHORSE,YT,Y1A1J5,,,,,,,4082391.658277,3459509.550384,,1
38,0c3031ee-e98c-4786-8fdd-b8a8417480e7,18b8db1f-f349-493c-8fe0-5fce4cfc9f1c,,3,,Woodland,DR,,60,Marsh Lake,Marsh Lake,NO,NO,,,,MARSH LAKE,YT,,,,,,,,4098220.693261,3411363.692583,,1
39,ca25ef95-b2f5-4182-9866-fa74f3e4a710,37552fbd-837a-44e0-9bcc-006d20f1c3a1,,160,,Dalton,TRAIL,,60,Whitehorse,Whitehorse,CY,CY,DALTON,TRAIL,,WHITEHORSE,YT,Y1A3G2,,,,,,,4080222.4374,3459470.5772,,1
40,49f5d1da-ef93-4dda-b154-41d1ba2fc04d,5b3c3c58-f7b8-4d34-8ddb-0207e43f49e3,,58,,Hyland,CRES,,60,Whitehorse,Whitehorse,CY,CY,HYLAND,CRES,,WHITEHORSE,YT,Y1A4P7,,,,,,,4082829.004416,3456342.02765,,1
41,6ecbef52-2d34-41b0-bba1-5a715f89f2b1,908627cc-553f-4f7b-95e4-8f43f748c35a,,11,,Redwood,ST,,60,Whitehorse,Whitehorse,CY,CY,REDWOOD,ST,,WHITEHORSE,YT,Y1A4B2,,,,,,,4082788.014164,3466594.755009,,1
42,97ec4e8d-e717-41c7-901d-36f4bc19509a,e63d11a1-4694-4e2c-b9ce-dd6ce759f06f,,35,A,Stope,WAY,,60,Whitehorse,Whitehorse,CY,CY,STOPE,WAY,,WHITEHORSE,YT,Y1A0B6,,,,,,,4078376.826493,3458340.366636,,1
43,bf2944bc-5412-48ee-bb38-fd2afc0800b2,2addd1ac-4e3b-473b-89af-894af23a12dd,11,156,,Hillcrest,DR,,60,Whitehorse,Whitehorse,CY,CY,HILLCREST,DR,,WHITEHORSE,YT,Y1A4N4,,,,,,,4080556.446032,3459483.873105,,1
44,d22d789b-0891-48b7-8483-dd6e8ac8aab2,b879404c-9ae1-423b-a2ec-023fdc72d514,LOT 6 BEAR BERRY MEADOW SUBDIVISION,106,,Bear Berry,LANE,,60,Haines Junction,Haines Junction,VL,VL,,,,HAINES JUNCTION,YT,Y0B1L0,,,,,,,3985766.271541,3548699.986373,,1
45,a97ce8fd-d6ac-4f14-afb9-caa8c17dd08c,602d5b3e-6846-4465-83f3-ffa699cf084d,,8,,Meadow,DR,,60,Tagish,Tagish,SÉ,SÉ,,,,TAGISH,YT,Y0B1T0,,,,,,,4085911.961541,3397666.47751,,4
46,1df50830-7ca9-4e2c-bb92-0aa9a2822640,6ec3858e-3b4a-4802-8398-61ca349b6a51,58,67,,River Ridge,LANE,,60,Whitehorse,Whitehorse,CY,CY,RIVER RIDGE,LANE,,WHITEHORSE,YT,Y1A0E2,,,,,,,4083510.7871,3463194.5221,,1
47,c514d954-43be-4784-aab6-e3fdf841c012,5862a3e9-e12b-40a1-9169-6e777371ecc8,A,23,,Nijmegan,RD,,60,Whitehorse,Whitehorse,CY,CY,NIJMEGAN,RD,,WHITEHORSE,YT,Y1A3C1,,,,,,,4081880.156803,3462042.165857,,1
48,8a33f36e-930c-4e3b-be84-c41fac61d503,6ed4a23a-9ab3-437f-bd37-2f0482bd3107,,61,,Fireweed,DR,,60,Whitehorse,Whitehorse,CY,CY,FIREWEED,DR,,WHITEHORSE,YT,Y1A5T8,,,,,,,4078350.02679,3443723.264285,,1
49,7e5b574d-f80b-4785-96ef-6d5ef01c327e,73e103da-6d5b-48d1-96e8-c31b7dc66591,A,12,,Garnet,CRES,,60,Whitehorse,Whitehorse,CY,CY,GARNET,CRES,,WHITEHORSE,YT,Y1A6A7,,,,,,,4079085.6059,3459327.8952,,1
50,f925ee74-3263-42fe-b52d-f6c4afd4cfa5,70e192ab-ce0f-4d9b-989a-5f4fcce097a4,2,605,,Ogilvie,ST,,60,Whitehorse,Whitehorse,CY,CY,OGILVIE,ST,,WHITEHORSE,YT,Y1A2S9,,,,,,,4082263.9373,3459906.6967,,2
51,9ddd05c4-aa6d-49d1-b939-e27bf60029dd,6a246a9d-c5cd-42f6-b366-4722ac05d1f8,,8,,Hospital,RD,,60,Whitehorse,Whitehorse,CY,CY,HOSPITAL,RD,,WHITEHORSE,YT,Y1A3H8,,,,,,,4082655.324657,3458390.624764,,3
52,c0e776ee-7292-4c78-b277-3cd1b0a93d89,d6d1b72b-e6b3-41d0-9a5e-250b7ec32d7c,,52,,Pierre Berton,CRES,,60,Dawson,Dawson,T,T,,,,DAWSON,YT,Y0B1G0,,,,,,,4153467.387869,3874195.091244,,1
53,f23bc346-92fe-4adc-9722-9eaa4dcc8fb6,8c712803-4d3b-4b5f-a59c-e1702a086d59,,130,,East Point,RD,,60,Macpherson-Grizzly Valley,Macpherson-Grizzly Valley,NO,NO,,,,WHITEHORSE,YT,,,,,,,,4099351.458475,3486929.07945,,1
54,a53f906f-6b79-4fe7-b429-57bb9604d824,dd53df85-37c6-4513-b566-ec89b9b70ecb,,317,,Keno,WAY,,60,Whitehorse,Whitehorse,CY,CY,KENO,WAY,,WHITEHORSE,YT,Y1A0S8,,,,,,,4083727.253939,3466271.987975,,1
55,3e3d0bf1-7a87-4553-bb75-c2096b85c8e6,3653d347-4d4d-4e25-aacf-446dff1a8b43,,48,,Hoole,ST,,60,Faro,Faro,T,T,,,,FARO,YT,Y0B1K0,,,,,,,4252056.315614,3533183.927604,,1
56,4b2ca797-491f-44b5-b174-d018a9b04a07,57926faf-222e-4156-9b70-ffeef3afada5,LOT 50A TAGISH,8,,Tagish River,RD,,60,Tagish,Tagish,SÉ,SÉ,,,,TAGISH,YT,Y0B1T0,,,,,,,4087650.372937,3398450.770368,,1
57,988318fb-d914-44e4-9619-c736dde512ff,c0c5ed16-6a82-4b91-acb4-43c5b0bd5fe8,"BOREAL, LOT 38 RD",145,,Boreal,RD,,60,Macpherson-Grizzly Valley,Macpherson-Grizzly Valley,NO,NO,,,,WHITEHORSE,YT,,,,,,,,4085587.41519,3476763.592826,,1
58,cf8c7b81-b728-43b7-8691-5b9ef290df07,b8ac66df-f53d-442b-85b1-ba2fcfb152fc,,1500,A,Centennial,ST,,60,Whitehorse,Whitehorse,CY,CY,CENTENNIAL,ST,,WHITEHORSE,YT,Y1A3Z3,,,,,,,4081882.3972,3465951.4386,,1
59,4095d0cc-8b00-4030-ae35-31d176f62f57,e85e1480-e4ad-4d0e-adca-0b0fecc5da22,,3,,Duke's Arm,RD,,60,Marsh Lake,Marsh Lake,NO,NO,,,,MARSH LAKE,YT,,,,,,,,4098116.938993,3411480.601418,,1
60,006bbbc2-2c02-45b8-8701-e47cdd73c41e,0e237e33-476c-44b0-a4a4-6d941fb355a5,2,702,,Strickland,ST,,60,Whitehorse,Whitehorse,CY,CY,STRICKLAND,ST,,WHITEHORSE,YT,Y1A2K8,,,,,,,4082031.097096,3459527.261469,,1
61,a8c47ee2-3d00-4f0e-9355-2112356c4f77,d78df822-5f20-4b94-b45f-21883bf8b655,,66,,Keewenaw,DR,,60,Whitehorse,Whitehorse,CY,CY,KEEWENAW,DR,,WHITEHORSE,YT,Y1A0B4,,,,,,,4078368.416526,3458324.569966,,1
62,98f4c504-91bb-43db-b87e-458d30012826,ca55ab5f-f9a8-40e7-9617-775df7f5ba3a,B,307,,Hawkins,ST,,60,Whitehorse,Whitehorse,CY,CY,HAWKINS,ST,,WHITEHORSE,YT,Y1A1X5,,,,,,,4082181.2077,3458685.1062,,1
63,6800f861-1652-45f8-a52c-3706822999af,56f2d1fa-e763-496c-be82-be454a8ef1e0,,23,,Tabor,CRES,,60,Whitehorse,Whitehorse,CY,CY,TABOR,CRES,,WHITEHORSE,YT,Y1A0C8,,,,,,,4079317.155902,3459459.44488,,1
64,5b000a9e-7607-4722-a3b4-6cf5293b9cdf,98ca0a72-e5d8-41c1-a368-9427667c6d69,,16,B,Turner,CRES,,60,Whitehorse,Whitehorse,CY,CY,TURNER,CRES,,WHITEHORSE,YT,Y1A0C4,,,,,,,4079629.9033,3459746.0978,,1
65,aeb15fa2-cb78-486f-920c-e29dfbcbcadb,d0255d99-d7ba-46d6-8680-ab3b88148cc9,,38,,Redwood,ST,,60,Whitehorse,Whitehorse,CY,CY,REDWOOD,ST,,WHITEHORSE,YT,Y1A4B3,,,,,,,4083006.007312,3466751.528069,,2
66,6f41ab58-b6ef-453e-b7da-e6fd3e270452,0fb5f7b0-9225-4b41-9d43-4960599df89c,,10,,Beach Front,RD,,60,Tagish,Tagish,SÉ,SÉ,,,,TAGISH,YT,Y0B1T0,,,,,,,4082741.008408,3395158.910073,,1
67,d352c985-9c30-4e25-b8c5-1bdff80f3d20,5979abe3-fc49-46dc-aa77-345874ce1c99,,313,,Robinson,RD,,60,Mt. Lorne,Mt. Lorne,HAM,HAM,,,,WHITEHORSE,YT,,,,,,,,4074645.889474,3430563.198952,,1
68,7808819a-b0fe-4dfc-a7b0-ac508fc5b01b,01a09b8b-651f-47c6-859f-07a499adbaad,36,7,,Prospector,RD,,60,Whitehorse,Whitehorse,CY,CY,PROSPECTOR,RD,,WHITEHORSE,YT,Y1A3Y7,,,,,,,4081324.0717,3462896.3478,,1
69,0380e27d-d9ee-4980-8f4a-fb96b97248aa,5ca028f4-dbc5-48a5-b69f-7d982c2eed72,,43,,Grouse,CRES,,60,Whitehorse,Whitehorse,CY,CY,GROUSE,CRES,,WHITEHORSE,YT,Y1A6B5,,,,,,,4079334.768437,3459962.830699,,1
70,eb4d861d-8a7e-4ff9-99e4-8a250d5d8377,f3672fdd-f72d-456c-a058-793802c0de86,,152,,Alsek,RD,,60,Whitehorse,Whitehorse,CY,CY,ALSEK,RD,,WHITEHORSE,YT,Y1A3V2,,,,,,,4082856.340217,3456602.789256,,1
71,e5983aa8-7c09-4dec-96d5-b7ac5afb1da8,9939c3f7-c6de-41a0-ae70-54af9379c105,60,25,,Wann,RD,,60,Whitehorse,Whitehorse,CY,CY,WANN,RD,,WHITEHORSE,YT,Y1A4A2,,,,,,,4082449.103,3466557.7379,,2
72,73100de8-48bb-4328-a080-1d2280a69492,73be8590-2b7d-49a4-9a6d-29960aa45f05,11,501,,Alexander,ST,,60,Whitehorse,Whitehorse,CY,CY,ALEXANDER,ST,,WHITEHORSE,YT,Y1A2L9,,,,,,,4082252.923877,3459508.14176,,2
73,0a0829ed-6464-4181-8957-2b402bc787c4,5717d2f6-72ff-4d35-98b8-fdc266bfc2ea,66,401,,Jarvis,ST,,60,Whitehorse,Whitehorse,CY,CY,JARVIS,ST,,WHITEHORSE,YT,Y1A2H4,,,,,,,4082293.631156,3459315.884501,,1
74,5aebd7e1-e88c-46b2-a710-4918e85cd3f1,9a183d05-4bc1-4ca1-8a8e-b62290529f1c,LOT 22 BLOCK 3 HAINES JUNCTION YUKON TERRITORY,139,,Dalton,ST,,60,Haines Junction,Haines Junction,VL,VL,,,,HAINES JUNCTION,YT,Y0B1L0,,,,,,,3985049.554539,3545240.515406,,3
75,11d97207-14fc-4e0f-90cd-b49602214fbf,63a3c140-0d70-44d2-b3d2-f3725be1a61a,,6,,17th,AVE,W,60,Whitehorse,Whitehorse,CY,CY,17TH,AVE,W,WHITEHORSE,YT,Y1A3W6,,,,,,,4081771.251788,3466499.116249,,1
76,ed408bda-0460-40ac-ba6e-7ec7e95dff6c,ec405abd-caef-4a49-b811-ef412d0886e3,LOT 1 BLOCK 2 DAY'S ADDITION DAWSON YT,42,,Front,ST,,60,Dawson,Dawson,T,T,,,,DAWSON,YT,Y0B1G0,,,,,,,4151839.19009,3875248.900767,,1
77,e91aa6dc-dbbc-4e3b-8fe0-f6e804b7bca8,c3f5c458-8a49-4757-9284-0f06c81eb80b,,22,,Lewes,BLVD,,60,Whitehorse,Whitehorse,CY,CY,LEWES,BLVD,,WHITEHORSE,YT,Y1A3J2,,,,,,,4082369.08295,3457337.083173,,2
78,e64c9bde-727e-45ce-a763-0dd366b9ab68,25130e1c-fc87-43e4-b6c0-aa677f01448d,,408,A,Jeckell,ST,,60,Whitehorse,Whitehorse,CY,CY,JECKELL,ST,,WHITEHORSE,YT,Y1A1V2,,,,,,,4081964.7703,3458428.8033,,1
79,99026f47-4a4c-44c8-9c90-3ec08b629f93,231718d2-2ad5-4832-8399-eb2275a828ca,,276,,Keno,WAY,,60,Whitehorse,Whitehorse,CY,CY,KENO,WAY,,WHITEHORSE,YT,Y1A0S8,,,,,,,4083715.194009,3466044.705525,,1
80,02c37104-6cbd-43f6-855a-4a7828aa0556,1b3080b2-d825-471e-8fcd-48486f3c8c63,,29,B,Boswell,CRES,,60,Whitehorse,Whitehorse,CY,CY,BOSWELL,CRES,,WHITEHORSE,YT,Y1A4T2,,,,,,,4081871.0008,3456499.8537,,1
81,c5eac68c-907f-4a32-823c-6268a542ff41,42c9a810-7812-4266-bde8-861b2f0f0fdf,,1201,,Centennial,ST,,60,Whitehorse,Whitehorse,CY,CY,CENTENNIAL,ST,,WHITEHORSE,YT,Y1A3Z1,,,,,,,4081791.738226,3465472.867139,,2
82,a8c2a3e8-9c1f-4eb8-8a83-0ab303c8a37e,2a2d1de7-cfe6-49d9-a4e3-7b70651da658,,8,,Stewart,RD,,60,Whitehorse,Whitehorse,CY,CY,STEWART,RD,,WHITEHORSE,YT,Y1A3S3,,,,,,,4082968.195569,3457268.155136,,2
83,2c5206bb-1922-4fe7-901d-cba0dbc05066,0cd08b23-5672-4dff-943e-0aa7da9c11f2,,22,,Lazulite,DR,,60,Whitehorse,Whitehorse,CY,CY,LAZULITE,DR,,WHITEHORSE,YT,Y1A6A7,,,,,,,4079021.154251,3459368.762357,,1
84,5c8b6234-809e-446d-ab69-7179cb86fe3a,33c741bb-259f-4c48-aa9e-6a4eefc16f2f,,149,,Dalton,TRAIL,,60,Whitehorse,Whitehorse,CY,CY,DALTON,TRAIL,,WHITEHORSE,YT,Y1A3G1,,,,,,,4080118.7586,3459413.5026,,1
85,e5983aa8-7c09-4dec-96d5-b7ac5afb1da8,f8c16f77-e222-4122-857d-d11b9084e46b,27,25,,Wann,RD,,60,Whitehorse,Whitehorse,CY,CY,WANN,RD,,WHITEHORSE,YT,Y1A4A2,,,,,,,4082449.103,3466557.7379,,2
86,77de9943-7375-47d2-8420-8d948c90ce3f,4584fc67-5b81-4f86-a231-de3a99971f7a,4,85,,Aksala,DR,,60,Whitehorse,Whitehorse,CY,CY,AKSALA,DR,,WHITEHORSE,YT,Y1A0M5,,,,,,,4083917.2784,3464932.6592,,2
87,eb77d5d5-c69f-4cee-8cb7-832ce32984bf,6e77bfd4-88f2-4384-b274-3e15ff77b197,,15,,Fossil Point,RD,,60,Macpherson-Grizzly Valley,Macpherson-Grizzly Valley,NO,NO,,,,WHITEHORSE,YT,,,,,,,,4100686.483433,3493938.887582,,1
88,409ed20e-2d3a-4fe9-a113-f2e22703c3a4,0db437df-2a02-4bc2-8e6d-c1c2670a1c84,,5,,Bamboo,CRES,,60,Whitehorse,Whitehorse,CY,CY,BAMBOO,CRES,,WHITEHORSE,YT,Y1A4V4,,,,,,,4083178.546754,3466375.421887,,2
89,50743111-63a1-4d46-8a71-993a94e8c9f8,4b4af2de-ea3b-4bb5-857b-41b2bad84c33,,40,,Firth,RD,,60,Whitehorse,Whitehorse,CY,CY,FIRTH,RD,,WHITEHORSE,YT,Y1A4R6,,,,,,,4082140.596971,3456321.666879,,2
90,9432260c-c4ff-4ee2-8b83-d38805064281,9a570fa3-e9a7-4fda-929e-a8dc5d4d9eb7,,69,,Alsek,RD,,60,Whitehorse,Whitehorse,CY,CY,ALSEK,RD,,WHITEHORSE,YT,Y1A3K3,,,,,,,4083099.960817,3457104.677328,,1
